1.6742,0.79637,-0.40032,1.9437,0.39293,1.1933,0.49075,0.28938,-2.2751,-2.1565
0.12499,-0.67119,-0.6718,-1.0847,0.19455,1.6321,-0.58613,0.39532,-1.6333,1.6894
0.5301,1.1867,0.57563,0.22682,0.27978,-1.5322,0.7449,-0.87056,0.41547,1.2823
-0.95207,0.7907,-0.77809,1.0989,0.05122,-1.3369,-0.82815,-0.49769,-0.65477,-0.58263
0.85404,0.28772,-1.0636,0.14719,-0.77447,-1.4738,0.57452,-0.10667,-0.29635,0.22261
0.38915,0.0032261,0.55298,2.2957,0.78678,-0.041663,0.28184,-0.68783,-1.4969,0.77945
-1.156,0.36562,-0.42343,2.7526,1.4089,-0.61551,1.1393,0.33188,-0.90483,0.38471
0.03974,3.5267,0.36159,0.13832,-0.5341,1.3142,-0.42587,2.3652,-0.40418,0.69637
-0.4506,-0.11244,-0.35189,-1.9071,1.9278,-1.4551,0.63614,-0.48223,-0.7258,-0.11272
0.10925,-1.5566,0.26954,-0.36499,-0.17625,-1.7423,0.79318,0.64745,-0.86649,-0.038824
-0.25055,1.9151,-2.5644,-0.84811,-0.24375,0.2053,-0.89838,-1.0344,-0.42185,0.088089
-0.1899,0.60985,0.46586,-0.76475,-0.8976,1.1929,0.15624,1.3396,-0.94267,-0.78966
-1.0329,-0.64791,1.8536,-1.1277,-0.79234,-0.80282,1.5973,-0.96914,1.3419,1.423
-0.32329,2.6173,1.0393,0.078189,-0.95297,-1.2656,0.11244,0.20872,-0.98843,0.0063317
0.76653,0.55095,0.9109,2.1066,0.35391,-0.14933,-0.30862,-0.61859,1.8179,0.68648
1.7447,0.2942,-0.23973,-0.71585,1.597,-1.6364,0.45666,0.51202,-0.37444,-0.85493
-1.1605,-0.77784,0.181,-0.28052,0.52747,0.017344,-0.2751,0.011354,-1.4517,-1.0752
2.3774,-1.0649,0.24425,1.1665,0.8542,0.82839,0.44314,-0.043989,-0.61868,-0.090967
1.5261,-1.7684,0.096393,1.2128,1.3418,0.21774,-0.13477,2.9491,0.9345,-0.25277
0.16851,-0.42292,-0.83047,0.48554,-2.4995,-1.9092,-0.018328,-0.63005,1.0559,1.1948
-0.30121,-1.0531,-0.35225,1.026,-0.16756,-0.53682,0.46079,-0.046879,0.16023,0.60606
-0.69865,0.64776,-0.17478,0.87073,0.35302,-0.30203,1.3623,2.683,0.2874,0.54051
0.83277,-0.31763,-0.48065,-0.38176,0.71725,1.8136,0.45187,-1.1467,0.63291,-1.4449
-0.69461,1.769,0.83684,0.42889,-1.3049,0.91485,1.6484,0.553,-1.459,-0.96769
-0.46188,1.5106,2.5383,-0.29913,-1.0059,-0.057081,-2.0284,-1.0765,-0.58171,0.20205
0.88362,0.16401,-1.3233,-0.89987,0.79068,1.3094,-0.44926,1.0306,-1.8301,-0.34788
0.43594,-0.28276,0.12834,0.63475,-0.11657,-1.0447,0.23599,0.32753,-0.4491,1.2901
0.89675,1.1522,-1.4424,0.067454,0.55309,-0.34827,-0.83517,0.65212,0.94927,1.3412
0.50473,-1.1465,1.3025,-0.18712,-0.96064,1.4126,-1.276,-0.27886,0.71744,-0.5808
-0.4009,0.6737,1.4099,0.29173,-1.6338,1.5024,0.61704,0.24519,2.2878,0.87514
-0.51385,-0.66911,-1.6625,0.98769,0.7612,0.73038,0.6127,1.4725,0.16673,1.3954
