-1.3617,0.82606,-0.53201,-0.44463,-1.0667,-0.23645,0.32706,0.23976,0.079934,-0.50459
0.45503,1.527,1.6821,-0.15594,0.93373,2.0237,1.0826,-0.69036,-0.94848,-1.2706
-0.84871,0.46691,-0.87573,0.27607,0.35032,-2.2584,1.0061,-0.65155,0.41149,-0.38258
-0.33489,-0.20971,-0.48382,-0.26116,-0.029006,2.2294,-0.65091,1.1921,0.67698,0.64868
0.55278,0.62519,-0.712,0.44342,0.18245,0.33756,0.25706,-1.6118,0.85773,0.82573
1.0391,0.18323,-1.1742,0.39189,-1.5651,1.0001,-0.94438,-0.024462,-0.69116,-1.0149
-1.1176,-1.0298,-0.19224,-1.2507,-0.084539,-1.6642,-1.3218,-1.9488,0.44938,-0.47107
1.2607,0.94922,-0.27407,-0.94796,1.6039,-0.59003,0.92483,1.0205,0.10063,0.13702
0.66014,0.30706,1.5301,-0.74111,0.098348,-0.27806,4.9849e-05,0.86172,0.82607,-0.29186
-0.067866,0.13517,-0.24902,-0.50782,0.041374,0.42272,-0.054919,0.0011621,0.53616,0.30182
-0.19522,0.51525,-1.0642,-0.32058,-0.73417,-1.6702,0.91113,-0.070837,0.89789,0.39993
-0.21761,0.26141,1.6035,0.012469,-0.030814,0.47163,0.59458,-2.4863,-0.13194,-0.92996
-0.30311,-0.94149,1.2347,-3.0292,0.23235,-1.2128,0.3502,0.58117,-0.1472,-0.17683
0.023046,-0.16234,-0.22963,-0.45701,0.42639,0.06619,1.2503,-2.1924,1.0078,-2.1321
0.05129,-0.14605,-1.5062,1.2424,-0.37281,0.65236,0.92979,-2.3193,-2.1237,1.1454
2.1127,8.7289,2.5969,1.286,2.3251,4.329,2.521,0.018871,3.8116,1.8291
0.38845,2.5572,3.6253,3.1352,3.0657,7.3862,3.4578,-0.32304,-2.0659,2.2202
3.2382,4.9825,8.4369,5.0502,2.29,3.1301,4.1375,5.2055,1.0536,5.204
-0.28594,5.9942,1.4176,-1.5076,0.9228,7.7847,3.8087,8.4106,5.8375,6.8264
3.9374,4.2556,6.354,7.1079,1.2738,5.4263,5.834,3.0196,3.8353,4.9015
2.318,6.6429,4.9259,11.273,3.3703,7.5224,4.328,6.437,0.6438,2.8808
10.533,4.9696,3.2984,6.8782,-1.0966,4.3808,9.442,5.6366,2.1209,6.4465
7.4154,1.6476,0.82908,3.0527,5.8228,2.0296,4.9361,0.8451,4.7486,6.3967
-3.4907,-1.4161,3.1476,5.2859,3.6466,-0.4442,9.4135,5.1924,1.0209,4.3606
5.324,9.5758,3.7399,0.89205,6.0975,4.4665,1.8306,1.7443,6.9249,5.7137
-0.19441,2.1864,-0.40819,9.6336,4.8089,6.4557,5.5796,8.5488,2.0779,5.2384
3.2348,4.3101,4.5765,6.8221,5.4829,3.1222,3.2192,3.9023,9.4266,1.0391
4.4932,5.6895,1.5331,6.362,-0.44936,2.3776,5.8004,8.908,0.7604,6.2787
6.2432,4.3408,3.7173,1.3724,0.93921,3.0741,5.7818,2.7248,4.5976,2.0284
3.1809,1.2858,5.0086,4.9598,2.659,0.71022,-2.5581,5.7683,-0.56308,2.1882
